,filename,idx,label,pred,error,fold
642,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/23_03_2022_D7E2.tmp.jpg,3180,3,2,1,0
643,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/23_03_2022_DA2A.tmp.jpg,3186,3,2,1,0
644,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/23_09_2021_9BD.tmp.jpg,3187,3,3,0,0
645,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_01_2022_9765.tmp.jpg,3190,3,1,2,0
646,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_03_2022_5E05.tmp.jpg,3205,3,3,0,0
647,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_03_2022_5E77.tmp.jpg,3206,3,3,0,0
648,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_03_2022_71B1.tmp.jpg,3210,3,4,1,0
649,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_03_2022_B5F1.tmp.jpg,3214,3,4,1,0
650,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_35E2.tmp.jpg,3220,3,3,0,0
651,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_37C3.tmp.jpg,3223,3,2,1,0
652,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_39DE.tmp.jpg,3224,3,3,0,0
653,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_3A2E.tmp.jpg,3225,3,3,0,0
654,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_4B9C.tmp.jpg,3245,3,3,0,0
655,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_60F7.tmp.jpg,3255,3,3,0,0
656,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_6166.tmp.jpg,3256,3,2,1,0
657,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_6346.tmp.jpg,3262,3,4,1,0
658,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_6B0F.tmp.jpg,3272,3,4,1,0
659,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_7CCB.tmp.jpg,3287,3,0,3,0
660,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_8358.tmp.jpg,3291,3,3,0,0
661,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_8CCE.tmp.jpg,3300,3,2,1,0
662,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_8E60.tmp.jpg,3301,3,3,0,0
663,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_9140.tmp.jpg,3303,3,4,1,0
664,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_A1FC.tmp.jpg,3313,3,3,0,0
665,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_B580.tmp.jpg,3319,3,2,1,0
666,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_BABD.tmp.jpg,3323,3,3,0,0
667,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_DD58.tmp.jpg,3333,3,3,0,0
668,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_DDED.tmp.jpg,3334,3,3,0,0
669,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/24_06_2022_E490.tmp.jpg,3337,3,2,1,0
670,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_03_2022_97F2.tmp.jpg,3344,3,2,1,0
671,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_03_2022_9823.tmp.jpg,3345,3,3,0,0
672,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_03_2022_BDAF.tmp.jpg,3358,3,4,1,0
673,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_04_2022_1F9B.tmp.jpg,3363,3,3,0,0
674,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_04_2022_7B25.tmp.jpg,3370,3,3,0,0
675,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_04_2022_7C9E.tmp.jpg,3371,3,2,1,0
676,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_04_2022_7D8D.tmp.jpg,3372,3,2,1,0
677,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_04_2022_8AD0.tmp.jpg,3377,3,4,1,0
678,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_04_2022_B523.tmp.jpg,3380,3,3,0,0
679,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_10_2021_35DF.tmp.jpg,3383,3,4,1,0
680,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_10_2021_3ACC.tmp.jpg,3387,3,2,1,0
681,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_10_2021_955.tmp.jpg,3389,3,2,1,0
682,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/25_10_2021_D63E.tmp.jpg,3392,3,4,1,0
683,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/27_01_2022_831D.tmp.jpg,3407,3,3,0,0
684,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/27_04_2022_1FBF.tmp.jpg,3412,3,2,1,0
685,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/27_04_2022_2D06.tmp.jpg,3415,3,4,1,0
686,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/27_04_2022_AC63.tmp.jpg,3425,3,2,1,0
687,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/27_04_2022_C67B.tmp.jpg,3431,3,3,0,0
688,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/27_09_2021_38A0.tmp.jpg,3437,3,4,1,0
689,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/27_10_2021_8538.tmp.jpg,3439,3,3,0,0
690,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/28_03_2022_2392.tmp.jpg,3445,3,4,1,0
691,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/28_03_2022_24FF.tmp.jpg,3448,3,4,1,0
692,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/28_03_2022_2564.tmp.jpg,3449,3,3,0,0
693,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/28_03_2022_B1AD.tmp.jpg,3453,3,0,3,0
694,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/28_09_2021_3DFE.tmp.jpg,3454,3,2,1,0
695,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/28_09_2021_469A.tmp.jpg,3456,3,2,1,0
696,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/28_10_2021_1427.tmp.jpg,3462,3,3,0,0
697,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/28_10_2021_864B.tmp.jpg,3463,3,3,0,0
698,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/29_03_2022_55AA.tmp.jpg,3471,3,0,3,0
699,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/29_04_2022_42C7.tmp.jpg,3480,3,2,1,0
700,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/29_09_2021_72C0.tmp.jpg,3489,3,2,1,0
701,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/30_03_2022_5F61.tmp.jpg,3490,3,3,0,0
702,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/30_03_2022_64A9.tmp.jpg,3495,3,4,1,0
703,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/3/30_03_2022_64CA.tmp.jpg,3496,3,3,0,0
704,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/01_10_2021_9F76.tmp.jpg,3515,4,2,2,0
705,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/03_05_2022_39D8.tmp.jpg,3524,4,4,0,0
706,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/03_05_2022_3AF7.tmp.jpg,3525,4,2,2,0
707,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/03_05_2022_3D43.tmp.jpg,3530,4,3,1,0
708,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/03_05_2022_3DE6.tmp.jpg,3533,4,0,4,0
709,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/03_05_2022_92E2.tmp.jpg,3540,4,2,2,0
710,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/04_10_2021_B2B9.tmp.jpg,3565,4,1,3,0
711,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/04_10_2021_B36D.tmp.jpg,3569,4,3,1,0
712,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/04_11_2021_5300.tmp.jpg,3571,4,2,2,0
713,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/05_10_2021_4EC1.tmp.jpg,3586,4,3,1,0
714,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/05_10_2021_52F1.tmp.jpg,3588,4,2,2,0
715,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/05_10_2021_5549.tmp.jpg,3589,4,1,3,0
716,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/05_11_2021_1FE0.tmp.jpg,3594,4,2,2,0
717,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/05_11_2021_9FE9.tmp.jpg,3600,4,4,0,0
718,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/05_11_2021_A426.tmp.jpg,3602,4,2,2,0
719,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/06_01_2022_3D53.tmp.jpg,3604,4,4,0,0
720,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/06_01_2022_42D9.tmp.jpg,3608,4,4,0,0
721,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/06_01_2022_EDA5.tmp.jpg,3611,4,4,0,0
722,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/06_01_2022_F7B1.tmp.jpg,3615,4,4,0,0
723,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/07_04_2022_EF13.tmp.jpg,3618,4,2,2,0
724,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/08_02_2022_E9EF.tmp.jpg,3630,4,4,0,0
725,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/08_02_2022_F952.tmp.jpg,3635,4,3,1,0
726,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/08_10_2021_7B2B.tmp.jpg,3641,4,2,2,0
727,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/08_11_2021_2790.tmp.jpg,3647,4,4,0,0
728,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/08_11_2021_B8E.tmp.jpg,3656,4,4,0,0
729,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/09_05_2022_3083.tmp.jpg,3658,4,2,2,0
730,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/09_05_2022_3095.tmp.jpg,3659,4,2,2,0
731,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/09_05_2022_8726.tmp.jpg,3661,4,4,0,0
732,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/09_05_2022_8BE3.tmp.jpg,3664,4,4,0,0
733,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/09_05_2022_8EAB.tmp.jpg,3669,4,3,1,0
734,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/09_05_2022_CE03.tmp.jpg,3674,4,0,4,0
735,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/09_11_2021_1FD2.tmp.jpg,3678,4,3,1,0
736,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/09_11_2021_2AA.tmp.jpg,3679,4,4,0,0
737,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/10_11_2021_B26E.tmp.jpg,3684,4,3,1,0
738,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/10_11_2021_BA44.tmp.jpg,3687,4,4,0,0
739,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/10_11_2021_F1ED.tmp.jpg,3694,4,3,1,0
740,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/10_11_2021_F677.tmp.jpg,3696,4,3,1,0
741,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/11_04_2022_A021.tmp.jpg,3701,4,4,0,0
742,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/11_04_2022_E2B9.tmp.jpg,3710,4,3,1,0
743,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/12_05_2022_1B45.tmp.jpg,3715,4,4,0,0
744,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/12_05_2022_A8BE.tmp.jpg,3721,4,4,0,0
745,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/13_12_2021_3D4D.tmp.jpg,3738,4,4,0,0
746,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/13_12_2021_D4C4.tmp.jpg,3741,4,3,1,0
747,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/16_11_2021_1CCA.tmp.jpg,3745,4,4,0,0
748,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/16_11_2021_3A5.tmp.jpg,3748,4,3,1,0
749,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/16_11_2021_B3A0.tmp.jpg,3751,4,4,0,0
750,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/17_05_2022_2536.tmp.jpg,3759,4,3,1,0
751,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/17_11_2021_4B5F.tmp.jpg,3766,4,4,0,0
752,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_334C.tmp.jpg,3775,4,4,0,0
753,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_41D9.tmp.jpg,3783,4,3,1,0
754,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_4714.tmp.jpg,3788,4,4,0,0
755,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_473.tmp.jpg,3789,4,3,1,0
756,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_69B8.tmp.jpg,3792,4,4,0,0
757,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_81D.tmp.jpg,3794,4,4,0,0
758,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_CE1.tmp.jpg,3804,4,4,0,0
759,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_D03.tmp.jpg,3805,4,3,1,0
760,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_DAB7.tmp.jpg,3810,4,3,1,0
761,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_DC9D.tmp.jpg,3811,4,4,0,0
762,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/18_03_2022_E16A.tmp.jpg,3812,4,3,1,0
763,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_01_2022_81BB.tmp.jpg,3822,4,2,2,0
764,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_01_2022_820B.tmp.jpg,3823,4,4,0,0
765,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_01_2022_E10D.tmp.jpg,3830,4,3,1,0
766,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_01_2022_EFC7.tmp.jpg,3832,4,3,1,0
767,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_04_2022_197D.tmp.jpg,3834,4,3,1,0
768,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_04_2022_1D2D.tmp.jpg,3835,4,3,1,0
769,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_04_2022_21AE.tmp.jpg,3838,4,4,0,0
770,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_04_2022_2420.tmp.jpg,3842,4,3,1,0
771,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_04_2022_28D6.tmp.jpg,3844,4,4,0,0
772,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_04_2022_2B8C.tmp.jpg,3847,4,3,1,0
773,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_04_2022_3A7B.tmp.jpg,3856,4,2,2,0
774,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/19_10_2021_AF0C.tmp.jpg,3860,4,4,0,0
775,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/20_05_2022_E8D6.tmp.jpg,3864,4,4,0,0
776,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/20_05_2022_E9D8.tmp.jpg,3867,4,4,0,0
777,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/20_09_2021_3E50.tmp.jpg,3872,4,2,2,0
778,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/20_09_2021_3F3E.tmp.jpg,3874,4,4,0,0
779,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/20_09_2021_5A43.tmp.jpg,3875,4,4,0,0
780,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/20_09_2021_5AF1.tmp.jpg,3876,4,2,2,0
781,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/20_09_2021_D461.tmp.jpg,3890,4,2,2,0
782,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/20_09_2021_DA66.tmp.jpg,3894,4,3,1,0
783,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/21_09_2021_6CC0.tmp.jpg,3898,4,4,0,0
784,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/21_09_2021_7B2C.tmp.jpg,3899,4,4,0,0
785,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/21_09_2021_FD17.tmp.jpg,3902,4,3,1,0
786,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/22_03_2022_6878.tmp.jpg,3910,4,4,0,0
787,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/22_03_2022_6E16.tmp.jpg,3911,4,4,0,0
788,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/23_03_2022_35A1.tmp.jpg,3943,4,4,0,0
789,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/24_06_2022_393E.tmp.jpg,3953,4,2,2,0
790,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/24_06_2022_3BE0.tmp.jpg,3956,4,2,2,0
791,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/24_06_2022_3D67.tmp.jpg,3959,4,3,1,0
792,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/24_06_2022_3E79.tmp.jpg,3962,4,4,0,0
793,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/24_06_2022_3ECB.tmp.jpg,3963,4,3,1,0
794,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/24_06_2022_45CD.tmp.jpg,3965,4,3,1,0
795,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/24_06_2022_7611.tmp.jpg,3978,4,3,1,0
796,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/24_06_2022_7616.tmp.jpg,3979,4,3,1,0
797,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/24_06_2022_86CB.tmp.jpg,3981,4,4,0,0
798,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/24_06_2022_86FD.tmp.jpg,3983,4,4,0,0
799,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/27_01_2022_802A.tmp.jpg,3999,4,3,1,0
800,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/27_01_2022_81D7.tmp.jpg,4000,4,2,2,0
801,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/27_04_2022_2D27.tmp.jpg,4005,4,3,1,0
802,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/27_04_2022_2F37.tmp.jpg,4008,4,3,1,0
803,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/27_04_2022_8CD5.tmp.jpg,4012,4,2,2,0
804,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/27_04_2022_AE6B.tmp.jpg,4014,4,3,1,0
805,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/27_10_2021_8559.tmp.jpg,4020,4,3,1,0
806,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/27_10_2021_DB0E.tmp.jpg,4022,4,3,1,0
807,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/28_10_2021_86BF.tmp.jpg,4030,4,3,1,0
808,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/29_03_2022_F33F.tmp.jpg,4039,4,3,1,0
809,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/29_04_2022_4172.tmp.jpg,4041,4,3,1,0
810,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/29_09_2021_73A7.tmp.jpg,4048,4,3,1,0
811,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/4/30_09_2021_5FA6.tmp.jpg,4056,4,3,1,0
812,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/01_04_2022_828E.tmp.jpg,2,0,1,1,1
813,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/01_04_2022_869F.tmp.jpg,5,0,0,0,1
814,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/01_10_2021_A0A9.tmp.jpg,9,0,0,0,1
815,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/04_04_2022_285E.tmp.jpg,11,0,0,0,1
816,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/04_04_2022_299F.tmp.jpg,16,0,0,0,1
817,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/04_04_2022_BEE1.tmp.jpg,21,0,1,1,1
818,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/04_04_2022_C193.tmp.jpg,23,0,0,0,1
819,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/04_04_2022_C301.tmp.jpg,27,0,0,0,1
820,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/05_04_2022_F364.tmp.jpg,30,0,2,2,1
821,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/07_04_2022_8B3C.tmp.jpg,36,0,1,1,1
822,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/07_04_2022_A0C6.tmp.jpg,38,0,4,4,1
823,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/07_04_2022_D790.tmp.jpg,39,0,1,1,1
824,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/09_05_2022_C903.tmp.jpg,44,0,1,1,1
825,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/10_11_2021_FCE2.tmp.jpg,49,0,1,1,1
826,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/12_04_2022_89EA.tmp.jpg,53,0,0,0,1
827,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/12_05_2022_AB68.tmp.jpg,55,0,1,1,1
828,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/17_05_2022_2312.tmp.jpg,59,0,2,2,1
829,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/18_03_2022_D636.tmp.jpg,65,0,3,3,1
830,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/19_04_2022_2972.tmp.jpg,70,0,1,1,1
831,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/19_04_2022_3A2B.tmp.jpg,74,0,1,1,1
832,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/19_04_2022_B43C.tmp.jpg,78,0,0,0,1
833,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/22_09_2021_9211.tmp.jpg,88,0,1,1,1
834,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/23_09_2021_EE6F.tmp.jpg,95,0,0,0,1
835,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/23_09_2021_EEF0.tmp.jpg,96,0,1,1,1
836,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/23_09_2021_F24A.tmp.jpg,99,0,0,0,1
837,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/24_06_2022_662C.tmp.jpg,105,0,1,1,1
838,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/24_06_2022_6D19.tmp.jpg,107,0,3,3,1
839,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/24_06_2022_82D2.tmp.jpg,112,0,4,4,1
840,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/24_06_2022_99B8.tmp.jpg,113,0,0,0,1
841,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/24_06_2022_9CE3.tmp.jpg,114,0,1,1,1
842,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/24_06_2022_BA0C.tmp.jpg,117,0,0,0,1
843,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/27_04_2022_8FD7.tmp.jpg,124,0,2,2,1
844,/mnt/DADOS_PARIS_1/laranjeira/Datasets/ICM_facade/0/27_09_2021_4B96.tmp.jpg,127,0,0,0,1
